month,lead_organisation,organisation_type,donor,sector,education_level,monitoring_indicator,main_activity,implementing_partner,county,sub_county,start_date,end_date,activity_status,boys,girls,men,women,beneficiary_type,total_reached,comments,source,number_schools,adm1_pcode,indicator_short,sector_reached
July,Missionary Sisters of the Catechism,Donor,Jimuel,Education,Primary,indicator 4 # of schools with adequate quantities of safe water for drinking and personal hygiene,they get lean water for driking,Missionary Sisters of the Catechism,Narok,Narok west,2023-07-01T00:00:00Z,2023-08-01T00:00:00Z,Ongoing,220,280,NA,NA,Vulnerable Residents,500,they are happy for clean water,5W_ Education_Jul 2023 Report_avsi.xlsx,1,KE033,"4. Safe water, personal hygiene",0
July,AVSI Foundation,International NGO,DSP-AVSI,Education,All Basic Education,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,We partially paid school fees to retain children in school.,Evangelizing Sisters of Mary,Kajiado,Kajiado North,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,43,52,4,4,Vulnerable Residents,103,NA,5W_ Education_Jul 2023 Report_avsi.xlsx,5,KE034,1. Access ECD spaces/schools,103
July,Evangelizing Sisters of Mary,International NGO,DSP-AVSI,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Trained teachers on importance of education,Evangelizing Sisters of Mary,Kajiado,Kajiado north,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,NA,NA,14,21,Vulnerable Residents,35,NA,5W_ Education_Jul 2023 Report_avsi.xlsx,5,KE034,5. Educators resilience enhancing,35
July,AVSI Foundation,International NGO,DSP-AVSI,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Follow up the Junior Famers Filed skills (JFFLS)  project,Evangelizing Sisters of Mary,Kajiado,Kajiado north,2023-07-01T00:00:00Z,2023-11-01T00:00:00Z,Ongoing,154,125,6,9,Vulnerable Residents,294,NA,5W_ Education_Jul 2023 Report_avsi.xlsx,4,KE034,6. Children resilience enhancing,294
July,AVSI Foundation,International NGO,DSP-AVSI,Education,Primary,indicator 3 # of learners and teachers reached with learning and  teaching materials,Children and teachers were sensitized on importance of art therapy to maintain pyschosocial health.,Evangelizing Sisters of Mary,Kajiado,Kajiado north,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,101,176,12,16,Vulnerable Residents,305,NA,5W_ Education_Jul 2023 Report_avsi.xlsx,5,KE034,3. Teaching materials,0
July,SMB,International NGO,DSP-AVSI,Education,ECE & Primary,indicator 2 # of schools/ECD spaces with feeding programmes,learning  and feeding programme,SMB,Kajiado,Kajiado west,2023-06-01T00:00:00Z,2023-07-01T00:00:00Z,Ongoing,65,70,NA,NA,Vulnerable Residents,135,All the children attending school,5W_ Education_Jul 2023 Report_avsi.xlsx,1,KE034,2. Feeding programmes,135
April,Population Council,International NGO,Wellspring Philanthropic Fund,Education,All Basic Education,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Household visits coupled with school re-entry policy sensitization (of families and schools) to foster out-of-school parenting and pregnant girls' return to school,Homa Bay County,Homa Bay,All subcounties,2022-01-01T00:00:00Z,2022-04-01T00:00:00Z,Completed,301,401,4000,1000,Vulnerable Residents,5702,NA,5W_ Education_Jul 2023 Report_avsi.xlsx,1,KE043,1. Access ECD spaces/schools,5702
July,Finn Church Aid,International NGO,UNHCR,Education,ECE,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learners enrolled across 8 ECE Centres supported by FCA,Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,2193,2050,0,0,Vulnerable Residents,4243,Number of learners enrolled across FCA schools and benefitting from child friendly and safe learning environment.,5W_ Education_July 2023 Report_fca.xlsx,8,KE023,1. Access ECD spaces/schools,4243
July,Finn Church Aid,International NGO,UNHCR,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Learners enrolled across 8 primary schools supported by FCA,Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,10763,8326,0,0,Vulnerable Residents,19089,Learners enrolled across 8 primary schools supported by FCA,5W_ Education_July 2023 Report_fca.xlsx,8,KE023,1. Access ECD spaces/schools,19089
July,Finn Church Aid,International NGO,UNHCR,Education,Secondary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Junior Secondary learners supported to access schools,Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,936,627,0,0,Vulnerable Residents,1563,Junior Secondary learners supported to access schools,5W_ Education_July 2023 Report_fca.xlsx,7,KE023,1. Access ECD spaces/schools,1563
July,Finn Church Aid,International NGO,UNHCR,Education,Secondary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Secondary school learners supported to access schools,Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,3001,1200,0,0,Vulnerable Residents,4201,Secondary school learners supported to access schools,5W_ Education_July 2023 Report_fca.xlsx,2,KE023,1. Access ECD spaces/schools,4201
July,Finn Church Aid,International NGO,UNHCR,Education,ECE,indicator 2 # of schools/ECD spaces with feeding programmes,ECE learners accessing school meals with support from WFP and Government for Host Schools,Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,2193,2050,0,0,Vulnerable Residents,4243,ECE learners accessing school meals with support from WFP and Government for Host Schools,5W_ Education_July 2023 Report_fca.xlsx,8,KE023,2. Feeding programmes,4243
July,Finn Church Aid,International NGO,UNHCR,Education,Primary,indicator 2 # of schools/ECD spaces with feeding programmes,Primary learners accessing school meals with support from WFP and government for host schools,Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,10763,8326,0,0,Vulnerable Residents,19089,Primary learners accessing school meals with support from WFP and government for host schools,5W_ Education_July 2023 Report_fca.xlsx,8,KE023,2. Feeding programmes,19089
July,Finn Church Aid,International NGO,UNHCR,Education,Secondary,indicator 2 # of schools/ECD spaces with feeding programmes,Junior Secondary learners accessing school meals will support from WFP and Government for Host schools,Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,936,627,0,0,Vulnerable Residents,1563,Junior Secondary learners accessing school meals will support from WFP and Government for Host schools,5W_ Education_July 2023 Report_fca.xlsx,8,KE023,2. Feeding programmes,1563
July,Finn Church Aid,International NGO,BPRM,Education,ECE & Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Teachers trained on PSS,Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,0,0,20,22,Vulnerable Residents,42,Teachers trained on PSS,5W_ Education_July 2023 Report_fca.xlsx,8,KE023,6. Children resilience enhancing,42
July,Finn Church Aid,International NGO,BPRM,Education,Primary,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","Learners trained on life skills 469(298B:171G), Group counselling 65(10B:55G) and individual counselling  6(2M:4F)",Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,310,230,0,0,Vulnerable Residents,540,"Learners trained on life skills 469(298B:171G), Group counselling 65(10B:55G) and individual counselling  6(2M:4F)",5W_ Education_July 2023 Report_fca.xlsx,8,KE023,6. Children resilience enhancing,540
July,Finn Church Aid,International NGO,UNICEF,Education,ECE & Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","BOMs trained on resource mobilization, accountability,  mental health and PSS",Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,0,0,33,47,Vulnerable Residents,80,BOMs trained on resource mobilsation and monitoring quality standards of ECE centres.,5W_ Education_July 2023 Report_fca.xlsx,7,KE023,5. Educators resilience enhancing,80
July,Finn Church Aid,International NGO,UNICEF,Education,ECE & Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","ECE teachers trained on CBC, basic counselling skills, mental health and pyschosocial supoort.",Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,0,0,9,22,Vulnerable Residents,31,"31(9M,22F) ECD teachers, with 6(5F,1M) host and 25(8M,17F) refugees were trained on CBC, PSS and mental health.",5W_ Education_July 2023 Report_fca.xlsx,7,KE023,5. Educators resilience enhancing,31
July,Finn Church Aid,International NGO,UNICEF,Education,ECE & Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)","Teachers trained on CBC/CBA, PSS and mental health management",Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,0,0,63,15,Vulnerable Residents,78,"78(63M,15F) primary teachers with 63(53M,10F) refugees and 15(10M,5F) host participated in a 3 day session aimed at enlightening them on CBC implementation, PSS, mental health",5W_ Education_July 2023 Report_fca.xlsx,6,KE023,5. Educators resilience enhancing,78
July,Finn Church Aid,International NGO,UNICEF,Education,All Basic Education,indicator 3 # of learners and teachers reached with learning and  teaching materials,The 6 primary schools and 2 secondary schools were supported with teaching and learning materials.,Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,10224,7580,3001,1065,Vulnerable Residents,21870,Total number of learners enrolled in the FCA primary and secondary schools benefitting from teaching and learning materials supplied by UNICEF in the month of July.,5W_ Education_July 2023 Report_fca.xlsx,8,KE023,3. Teaching materials,0
July,Finn Church Aid,International NGO,UNICEF,Education,Vocational,"indicator 6 # of children and youth benefiting from resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Youth currently enrolled and undertaking digital marketing and web design courses.,Finn Church Aid,Turkana,Turkana West,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,0,0,41,19,Vulnerable Residents,60,Learners undertaking 3 months digital marketing and web design training.,5W_ Education_July 2023 Report_fca.xlsx,2,KE023,6. Children resilience enhancing,60
July,Finn Church Aid,International NGO,UNICEF,Education,Primary,"indicator 5 # of teachers / educators trained on resilience enhancing programmes (MHPSS, DRR & Life Skills, etc)",Conducted the training of Headteachers & Guiding and Counselling teachers on mentorship and child protection from Kacheliba Sub County.,Finn Church Aid,West Pokot,Kacheliba,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Completed,0,0,24,8,Vulnerable Residents,32,Conducted the training of Headteachers & Guiding and Counselling teachers on mentorship and child protection from Kacheliba Sub County.,5W_ Education_July 2023 Report_fca.xlsx,NA,KE024,5. Educators resilience enhancing,32
April,Population Council,International NGO,Wellspring Philanthropic Fund,Education,All Basic Education,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Household visits coupled with school re-entry policy sensitization (of families and schools) to foster out-of-school parenting and pregnant girls' return to school,Homa Bay County,Homa Bay,All subcounties,2022-01-01T00:00:00Z,2022-04-01T00:00:00Z,Completed,301,401,4000,1000,Vulnerable Residents,5702,NA,5W_ Education_July 2023 Report_fca.xlsx,1,KE043,1. Access ECD spaces/schools,5702
June,Lifeskills Promoters,National NGO,UNICEF - Operation Come to School,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Mobilization, Identification and enrollment of School Children back to School.",Lifeskills Promoters,Turkana,Loima,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Ongoing,97,97,0,0,Vulnerable Residents,194,NA,5W_ Education_July 2023 Report_lisp.xlsx,41,KE023,1. Access ECD spaces/schools,194
June,Lifeskills Promoters,National NGO,UNICEF - Operation Come to School,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,"Mobilization, Identification and enrollment of School Children back to School.",Lifeskills Promoters,Turkana,Turkana Central,2023-07-01T00:00:00Z,2023-07-01T00:00:00Z,Ongoing,434,433,0,0,Vulnerable Residents,867,NA,5W_ Education_July 2023 Report_lisp.xlsx,59,KE023,1. Access ECD spaces/schools,867
April,Population Council,International NGO,Wellspring Philanthropic Fund,Education,All Basic Education,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Household visits coupled with school re-entry policy sensitization (of families and schools) to foster out-of-school parenting and pregnant girls' return to school,Homa Bay County,Homa Bay,All subcounties,2022-01-01T00:00:00Z,2022-04-01T00:00:00Z,Completed,301,401,4000,1000,Vulnerable Residents,5702,NA,5W_ Education_July 2023 Report_lisp.xlsx,1,KE043,1. Access ECD spaces/schools,5702
June,UNICEF,United Nations,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Out of School Children enrolment at Primary schools,Women Educational Researchers of Kenya,Kwale,"Msambweni, Matuga, Lungalunga, Kinango, Samburu",2023-06-01T00:00:00Z,2023-06-01T00:00:00Z,Ongoing,1913,1864,NA,NA,Vulnerable Residents,3777,NA,5W_ Education_Jun 2023 Kwale Kajiado narok and Kilifi Report.xlsx,NA,KE002,1. Access ECD spaces/schools,3777
June,UNICEF,United Nations,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Out of School Children enrolment at Primary schools,Women Educational Researchers of Kenya,Kilifi,"Kaloleni, Malindi, Kilifi North, Kilifi South, Ganze",2023-06-01T00:00:00Z,2023-06-01T00:00:00Z,Ongoing,2324,2233,NA,NA,Vulnerable Residents,4557,NA,5W_ Education_Jun 2023 Kwale Kajiado narok and Kilifi Report.xlsx,NA,KE003,1. Access ECD spaces/schools,4557
June,UNICEF,United Nations,EAC,Education,Primary,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Out of School Children enrolment at Primary schools,Women Educational Researchers of Kenya,Kajiado,"Isinya, Kajiado Central, Kajiado West, Kajiado North,",2023-06-01T00:00:00Z,2023-06-01T00:00:00Z,Ongoing,1254,1112,NA,NA,Vulnerable Residents,2366,NA,5W_ Education_Jun 2023 Kwale Kajiado narok and Kilifi Report.xlsx,NA,KE034,1. Access ECD spaces/schools,2366
April,Population Council,International NGO,Wellspring Philanthropic Fund,Education,All Basic Education,indicator 1 # of children and youth accessing ECD spaces/schools in drought affected areas,Household visits coupled with school re-entry policy sensitization (of families and schools) to foster out-of-school parenting and pregnant girls' return to school,Homa Bay County,Homa Bay,All subcounties,2022-01-01T00:00:00Z,2022-04-01T00:00:00Z,Completed,301,401,4000,1000,Vulnerable Residents,5702,NA,5W_ Education_Jun 2023 Kwale Kajiado narok and Kilifi Report.xlsx,1,KE043,1. Access ECD spaces/schools,5702
