county,sub_indicator,month,sex_modifier,age_modifier,beneficiary_group,value,comments
 Kajiado,indicator4_host_community_male,January,male,adults,host_community,0,
 Kajiado,indicator4_host_community_total_adults,January,total,adults,host_community,0,
 Kajiado,indicator4_idps_female,January,female,adults,idps,0,
 Kajiado,indicator4_idps_male,January,male,adults,idps,0,
 Kajiado,indicator4_idps_total_adults,January,total,adults,idps,0,
 Kajiado,indicator4_narrative,January,NA,NA,NA,0,NA
 Kajiado,indicator4_refugees_female,January,female,adults,refugees,0,
 Kajiado,indicator4_refugees_male,January,male,adults,refugees,0,
 Kajiado,indicator4_refugees_total_adults,January,total,adults,refugees,0,
 Kajiado,indicator5_all_female,January,female,adults,all,0,
 Kajiado,indicator5_all_male,January,male,adults,all,0,
 Kajiado,indicator5_all_total_adults,January,total,adults,all,0,
 Kajiado,indicator5_host_community_female,January,female,adults,host_community,0,
 Kajiado,indicator5_host_community_male,January,male,adults,host_community,0,
 Kajiado,indicator5_host_community_total_adults,January,total,adults,host_community,0,
 Kajiado,indicator5_idps_female,January,female,adults,idps,0,
 Kajiado,indicator5_idps_male,January,male,adults,idps,0,
 Kajiado,indicator5_idps_total_adults,January,total,adults,idps,0,
 Kajiado,indicator5_narrative,January,NA,NA,NA,0,NA
 Kajiado,indicator5_refugees_female,January,female,adults,refugees,0,
 Kajiado,indicator5_refugees_male,January,male,adults,refugees,0,
 Kajiado,indicator5_refugees_total_adults,January,total,adults,refugees,0,
 Kajiado,indicator6_all_female,January,female,adults,all,0,
 Kajiado,indicator6_all_male,January,male,adults,all,0,
 Kajiado,indicator6_all_total_adults,January,total,adults,all,0,
 Kajiado,indicator6_narrative,January,NA,NA,NA,0,NA
 Kajiado,indicator7_all_boys,January,male,children,all,0,
 Kajiado,indicator7_all_girls,January,female,children,all,0,
 Kajiado,indicator7_all_total_children,January,total,children,all,0,
 Kajiado,indicator7_cwd_boys,January,male,children,cwd,0,
 Kajiado,indicator7_cwd_girls,January,female,children,cwd,0,
 Kajiado,indicator7_cwd_total_children,January,total,children,cwd,0,
 Kajiado,indicator7_host_community_boys,January,male,children,host_community,0,
 Kajiado,indicator7_host_community_girls,January,female,children,host_community,0,
 Kajiado,indicator7_host_community_total_children,January,total,children,host_community,0,
 Kajiado,indicator7_idps_boys,January,male,children,idps,0,
 Kajiado,indicator7_idps_girls,January,female,children,idps,0,
 Kajiado,indicator7_idps_total_children,January,total,children,idps,0,
 Kajiado,indicator7_narrative,January,NA,NA,NA,0,NA
 Kajiado,indicator7_refugees_boys,January,male,children,refugees,0,
 Kajiado,indicator7_refugees_girls,January,female,children,refugees,0,
 Kajiado,indicator7_refugees_total_children,January,total,children,refugees,0,
 Kilifi,indicator1_all_boys,January,male,children,all,0,
 Kilifi,indicator1_all_girls,January,female,children,all,0,
 Kilifi,indicator1_all_total_children,January,total,children,all,0,
 Kilifi,indicator1_cwd_boys,January,male,children,cwd,0,
 Kilifi,indicator1_cwd_girls,January,female,children,cwd,0,
 Kilifi,indicator1_cwd_total_children,January,total,children,cwd,0,
 Kilifi,indicator1_host_community_boys,January,male,children,host_community,0,
 Kilifi,indicator1_host_community_girls,January,female,children,host_community,0,
 Kilifi,indicator1_host_community_total_children,January,total,children,host_community,0,
 Kilifi,indicator1_idps_boys,January,male,children,idps,0,
 Kilifi,indicator1_idps_girls,January,female,children,idps,0,
 Kilifi,indicator1_idps_total_children,January,total,children,idps,0,
 Kilifi,indicator1_narrative,January,NA,NA,NA,0,NA
 Kilifi,indicator1_refugees_boys,January,male,children,refugees,0,
 Kilifi,indicator1_refugees_girls,January,female,children,refugees,0,
 Kilifi,indicator1_refugees_total_children,January,total,children,refugees,0,
 Kilifi,indicator2_all_boys,January,male,children,all,0,
 Kilifi,indicator2_all_girls,January,female,children,all,0,
 Kilifi,indicator2_all_total_children,January,total,children,all,0,
 Kilifi,indicator2_cwd_boys,January,male,children,cwd,0,
 Kilifi,indicator2_cwd_girls,January,female,children,cwd,0,
 Kilifi,indicator2_cwd_total_children,January,total,children,cwd,0,
 Kilifi,indicator2_host_community_boys,January,male,children,host_community,0,
 Kilifi,indicator2_host_community_girls,January,female,children,host_community,0,
 Kilifi,indicator2_host_community_total_children,January,total,children,host_community,0,
 Kilifi,indicator2_idps_boys,January,male,children,idps,0,
 Kilifi,indicator2_idps_girls,January,female,children,idps,0,
 Kilifi,indicator2_idps_total_children,January,total,children,idps,0,
 Kilifi,indicator2_narrative,January,NA,NA,NA,0,NA
 Kilifi,indicator2_new_classrooms,January,NA,NA,NA,0,
 Kilifi,indicator2_new_latrines,January,NA,NA,NA,0,
 Kilifi,indicator2_refugees_boys,January,male,children,refugees,0,
 Kilifi,indicator2_refugees_girls,January,female,children,refugees,0,
 Kilifi,indicator2_refugees_total_children,January,total,children,refugees,0,
 Kilifi,indicator2_rehabilitated_classrooms,January,NA,NA,NA,0,
 Kilifi,indicator2_rehabiltated_latrines,January,NA,NA,NA,0,
 Kilifi,indicator3_all_boys,January,male,children,all,0,
 Kilifi,indicator3_all_girls,January,female,children,all,0,
 Kilifi,indicator3_all_total_children,January,total,children,all,0,
 Kilifi,indicator3_cwd_boys,January,male,children,cwd,0,
 Kilifi,indicator3_cwd_girls,January,female,children,cwd,0,
 Kilifi,indicator3_cwd_total_children,January,total,children,cwd,0,
 Kilifi,indicator3_host_community_boys,January,male,children,host_community,0,
 Kilifi,indicator3_host_community_girls,January,female,children,host_community,0,
 Kilifi,indicator3_host_community_total_children,January,total,children,host_community,0,
 Kilifi,indicator3_idps_boys,January,male,children,idps,0,
 Kilifi,indicator3_idps_girls,January,female,children,idps,0,
 Kilifi,indicator3_idps_total_children,January,total,children,idps,0,
 Kilifi,indicator3_narrative,January,NA,NA,NA,0,NA
 Kilifi,indicator3_refugees_boys,January,male,children,refugees,0,
 Kilifi,indicator3_refugees_girls,January,female,children,refugees,0,
 Kilifi,indicator3_refugees_total_children,January,total,children,refugees,0,
 Kilifi,indicator4_all_female,January,female,adults,all,0,
 Kilifi,indicator4_all_male,January,male,adults,all,0,
 Kilifi,indicator4_all_total_adults,January,total,adults,all,0,
 Kilifi,indicator4_host_community_female,January,female,adults,host_community,0,
 Kilifi,indicator4_host_community_male,January,male,adults,host_community,0,
 Kilifi,indicator4_host_community_total_adults,January,total,adults,host_community,0,
 Kilifi,indicator4_idps_female,January,female,adults,idps,0,
 Kilifi,indicator4_idps_male,January,male,adults,idps,0,
 Kilifi,indicator4_idps_total_adults,January,total,adults,idps,0,
 Kilifi,indicator4_narrative,January,NA,NA,NA,0,NA
 Kilifi,indicator4_refugees_female,January,female,adults,refugees,0,
 Kilifi,indicator4_refugees_male,January,male,adults,refugees,0,
 Kilifi,indicator4_refugees_total_adults,January,total,adults,refugees,0,
 Kilifi,indicator5_all_female,January,female,adults,all,0,
 Kilifi,indicator5_all_male,January,male,adults,all,0,
 Kilifi,indicator5_all_total_adults,January,total,adults,all,0,
 Kilifi,indicator5_host_community_female,January,female,adults,host_community,0,
 Kilifi,indicator5_host_community_male,January,male,adults,host_community,0,
 Kilifi,indicator5_host_community_total_adults,January,total,adults,host_community,0,
 Kilifi,indicator5_idps_female,January,female,adults,idps,0,
 Kilifi,indicator5_idps_male,January,male,adults,idps,0,
 Kilifi,indicator5_idps_total_adults,January,total,adults,idps,0,
 Kilifi,indicator5_narrative,January,NA,NA,NA,0,NA
 Kilifi,indicator5_refugees_female,January,female,adults,refugees,0,
 Kilifi,indicator5_refugees_male,January,male,adults,refugees,0,
 Kilifi,indicator5_refugees_total_adults,January,total,adults,refugees,0,
 Kilifi,indicator6_all_female,January,female,adults,all,0,
 Kilifi,indicator6_all_male,January,male,adults,all,0,
 Kilifi,indicator6_all_total_adults,January,total,adults,all,0,
 Kilifi,indicator6_narrative,January,NA,NA,NA,0,NA
 Kilifi,indicator7_all_boys,January,male,children,all,0,
 Kilifi,indicator7_all_girls,January,female,children,all,0,
 Kilifi,indicator7_all_total_children,January,total,children,all,0,
 Kilifi,indicator7_cwd_boys,January,male,children,cwd,0,
 Kilifi,indicator7_cwd_girls,January,female,children,cwd,0,
 Kilifi,indicator7_cwd_total_children,January,total,children,cwd,0,
 Kilifi,indicator7_host_community_boys,January,male,children,host_community,0,
 Kilifi,indicator7_host_community_girls,January,female,children,host_community,0,
 Kilifi,indicator7_host_community_total_children,January,total,children,host_community,0,
 Kilifi,indicator7_idps_boys,January,male,children,idps,0,
 Kilifi,indicator7_idps_girls,January,female,children,idps,0,
 Kilifi,indicator7_idps_total_children,January,total,children,idps,0,
 Kilifi,indicator7_narrative,January,NA,NA,NA,0,NA
 Kilifi,indicator7_refugees_boys,January,male,children,refugees,0,
 Kilifi,indicator7_refugees_girls,January,female,children,refugees,0,
 Kilifi,indicator7_refugees_total_children,January,total,children,refugees,0,
 Kisumu,indicator1_all_boys,January,male,children,all,0,
 Kisumu,indicator1_all_girls,January,female,children,all,0,
 Kisumu,indicator1_all_total_children,January,total,children,all,0,
 Kisumu,indicator1_cwd_boys,January,male,children,cwd,0,
 Kisumu,indicator1_cwd_girls,January,female,children,cwd,0,
 Kisumu,indicator1_cwd_total_children,January,total,children,cwd,0,
 Kisumu,indicator1_host_community_boys,January,male,children,host_community,0,
 Kisumu,indicator1_host_community_girls,January,female,children,host_community,0,
 Kisumu,indicator1_host_community_total_children,January,total,children,host_community,0,
 Kisumu,indicator1_idps_boys,January,male,children,idps,0,
 Kisumu,indicator1_idps_girls,January,female,children,idps,0,
 Kisumu,indicator1_idps_total_children,January,total,children,idps,0,
 Kisumu,indicator1_narrative,January,NA,NA,NA,0,NA
 Kisumu,indicator1_refugees_boys,January,male,children,refugees,0,
 Kisumu,indicator1_refugees_girls,January,female,children,refugees,0,
 Kisumu,indicator1_refugees_total_children,January,total,children,refugees,0,
 Kisumu,indicator2_all_boys,January,male,children,all,0,
 Kisumu,indicator2_all_girls,January,female,children,all,0,
 Kisumu,indicator2_all_total_children,January,total,children,all,0,
 Kisumu,indicator2_cwd_boys,January,male,children,cwd,0,
 Kisumu,indicator2_cwd_girls,January,female,children,cwd,0,
 Kisumu,indicator2_cwd_total_children,January,total,children,cwd,0,
 Kisumu,indicator2_host_community_boys,January,male,children,host_community,0,
 Kisumu,indicator2_host_community_girls,January,female,children,host_community,0,
 Kisumu,indicator2_host_community_total_children,January,total,children,host_community,0,
 Kisumu,indicator2_idps_boys,January,male,children,idps,0,
 Kisumu,indicator2_idps_girls,January,female,children,idps,0,
 Kisumu,indicator2_idps_total_children,January,total,children,idps,0,
 Kisumu,indicator2_narrative,January,NA,NA,NA,0,NA
 Kisumu,indicator2_new_classrooms,January,NA,NA,NA,0,
 Kisumu,indicator2_new_latrines,January,NA,NA,NA,0,
 Kisumu,indicator2_refugees_boys,January,male,children,refugees,0,
 Kisumu,indicator2_refugees_girls,January,female,children,refugees,0,
 Kisumu,indicator2_refugees_total_children,January,total,children,refugees,0,
 Kisumu,indicator2_rehabilitated_classrooms,January,NA,NA,NA,0,
 Kisumu,indicator2_rehabiltated_latrines,January,NA,NA,NA,0,
 Kisumu,indicator3_all_boys,January,male,children,all,0,
 Kisumu,indicator3_all_girls,January,female,children,all,0,
 Kisumu,indicator3_all_total_children,January,total,children,all,0,
 Kisumu,indicator3_cwd_boys,January,male,children,cwd,0,
 Kisumu,indicator3_cwd_girls,January,female,children,cwd,0,
 Kisumu,indicator3_cwd_total_children,January,total,children,cwd,0,
 Kisumu,indicator3_host_community_boys,January,male,children,host_community,0,
 Kisumu,indicator3_host_community_girls,January,female,children,host_community,0,
 Kisumu,indicator3_host_community_total_children,January,total,children,host_community,0,
 Kisumu,indicator3_idps_boys,January,male,children,idps,0,
 Kisumu,indicator3_idps_girls,January,female,children,idps,0,
 Kisumu,indicator3_idps_total_children,January,total,children,idps,0,
 Kisumu,indicator3_narrative,January,NA,NA,NA,0,NA
 Kisumu,indicator3_refugees_boys,January,male,children,refugees,0,
 Kisumu,indicator3_refugees_girls,January,female,children,refugees,0,
 Kisumu,indicator3_refugees_total_children,January,total,children,refugees,0,
 Kisumu,indicator4_all_female,January,female,adults,all,0,
 Kisumu,indicator4_all_male,January,male,adults,all,0,
 Kisumu,indicator4_all_total_adults,January,total,adults,all,0,
 Kisumu,indicator4_host_community_female,January,female,adults,host_community,0,
 Kisumu,indicator4_host_community_male,January,male,adults,host_community,0,
 Kisumu,indicator4_host_community_total_adults,January,total,adults,host_community,0,
 Kisumu,indicator4_idps_female,January,female,adults,idps,0,
 Kisumu,indicator4_idps_male,January,male,adults,idps,0,
 Kisumu,indicator4_idps_total_adults,January,total,adults,idps,0,
 Kisumu,indicator4_narrative,January,NA,NA,NA,0,NA
 Kisumu,indicator4_refugees_female,January,female,adults,refugees,0,
 Kisumu,indicator4_refugees_male,January,male,adults,refugees,0,
 Kisumu,indicator4_refugees_total_adults,January,total,adults,refugees,0,
 Kisumu,indicator5_all_female,January,female,adults,all,0,
 Kisumu,indicator5_all_male,January,male,adults,all,0,
 Kisumu,indicator5_all_total_adults,January,total,adults,all,0,
 Kisumu,indicator5_host_community_female,January,female,adults,host_community,0,
 Kisumu,indicator5_host_community_male,January,male,adults,host_community,0,
 Kisumu,indicator5_host_community_total_adults,January,total,adults,host_community,0,
 Kisumu,indicator5_idps_female,January,female,adults,idps,0,
 Kisumu,indicator5_idps_male,January,male,adults,idps,0,
 Kisumu,indicator5_idps_total_adults,January,total,adults,idps,0,
 Kisumu,indicator5_narrative,January,NA,NA,NA,0,NA
 Kisumu,indicator5_refugees_female,January,female,adults,refugees,0,
 Kisumu,indicator5_refugees_male,January,male,adults,refugees,0,
 Kisumu,indicator5_refugees_total_adults,January,total,adults,refugees,0,
 Kisumu,indicator6_all_female,January,female,adults,all,0,
 Kisumu,indicator6_all_male,January,male,adults,all,0,
